,player_name,team_name,against,date,gw,tenGameAverage,points,rebounds,assists,blocks,steals,turnovers,fieldGoalAttempts,freeThrowAttempts,made3PointFGs,doubleDoubles,tripleDoubles,score
31483,lonnie-walker-iv-19981214,Los Angeles Lakers,Minnesota Timberwolves,2023-04-12T02:00:00Z,49,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
31140,lebron-james-19841230,Los Angeles Lakers,Minnesota Timberwolves,2023-04-12T02:00:00Z,49,42,30,12.0,9.0,6,3,-10,0,0,3,1,0,54.0
31165,mike-conley-19871011,Minnesota Timberwolves,Los Angeles Lakers,2023-04-12T02:00:00Z,49,34,23,4.8,6.0,3,9,-6,0,0,6,0,0,45.8
31156,anthony-edwards-20010805,Minnesota Timberwolves,Los Angeles Lakers,2023-04-12T02:00:00Z,49,38,9,9.6,7.5,9,3,-8,0,0,0,0,0,30.1
31475,max-christie-20030210,Los Angeles Lakers,Minnesota Timberwolves,2023-04-12T02:00:00Z,49,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
31335,jarred-vanderbilt-19990403,Los Angeles Lakers,Minnesota Timberwolves,2023-04-12T02:00:00Z,49,16,0,3.5999999999999996,1.5,3,3,-2,0,0,0,0,0,9.1
31190,rui-hachimura-19980208,Los Angeles Lakers,Minnesota Timberwolves,2023-04-12T02:00:00Z,49,16,12,2.4,1.5,0,0,-4,0,0,2,0,0,13.9
31343,josh-minott-20021125,Minnesota Timberwolves,Los Angeles Lakers,2023-04-12T02:00:00Z,49,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
31236,dennis-schroder-19930915,Los Angeles Lakers,Minnesota Timberwolves,2023-04-12T02:00:00Z,49,22,21,4.8,3.0,0,3,-2,0,0,3,0,0,32.8
31367,malik-beasley-19961126,Los Angeles Lakers,Minnesota Timberwolves,2023-04-12T02:00:00Z,49,13,5,1.2,0.0,0,0,-2,0,0,1,0,0,5.2
31313,troy-brown-jr-19990728,Los Angeles Lakers,Minnesota Timberwolves,2023-04-12T02:00:00Z,49,17,2,4.8,3.0,0,6,-2,0,0,0,0,0,13.8
31375,jordan-mclaughlin-19960409,Minnesota Timberwolves,Los Angeles Lakers,2023-04-12T02:00:00Z,49,12,0,0.0,0.0,0,3,-4,0,0,0,0,0,-1.0
31203,dangelo-russell-19960223,Los Angeles Lakers,Minnesota Timberwolves,2023-04-12T02:00:00Z,49,33,2,3.5999999999999996,12.0,3,3,-2,0,0,0,0,0,21.6
31195,nickeil-alexander-walker-19980902,Minnesota Timberwolves,Los Angeles Lakers,2023-04-12T02:00:00Z,49,9,11,4.8,3.0,0,3,0,0,0,1,0,0,22.8
31383,nathan-knight-19970920,Minnesota Timberwolves,Los Angeles Lakers,2023-04-12T02:00:00Z,49,6,0,1.2,0.0,0,0,0,0,0,0,0,0,1.2
31356,austin-rivers-19920801,Minnesota Timberwolves,Los Angeles Lakers,2023-04-12T02:00:00Z,49,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
31428,mo-bamba-19980512,Los Angeles Lakers,Minnesota Timberwolves,2023-04-12T02:00:00Z,49,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
